"x"
"215"	2300
"216"	4700
"217"	7700
"218"	1000
"219"	3500
"220"	1300
"221"	5500
"222"	595
"223"	1100
"224"	1700
"225"	1700
"226"	1800
"227"	1600
"228"	2500
"229"	4300
"230"	2400
"231"	1300
"232"	3800
"233"	992
"234"	10100
"235"	7800
"236"	589
"237"	1100
"238"	4000
"239"	844
"240"	1100
"241"	2700
"242"	519
"243"	1300
"244"	683
"245"	1300
"246"	2400
"247"	731
"248"	1600
"249"	1200
"250"	1000
"251"	956
"252"	1700
"253"	4600
"254"	1400
"255"	616
"256"	975
"257"	1400
"258"	1500
"259"	701
"260"	1100
"261"	8900
"262"	2900
"263"	1600
"264"	874
"265"	739
"266"	743
"267"	845
"268"	1400
"269"	599
"270"	801
"271"	864
"272"	1600
"273"	1700
"274"	1100
"275"	1100
"276"	1100
"277"	5500
"278"	721
"279"	618
"280"	8700
"281"	538
"282"	798
"283"	1200
"284"	1600
"285"	2300
"286"	907
"287"	33900
"288"	1100
"289"	5000
"290"	4400
"291"	863
"292"	1100
"293"	3000
"294"	10000
"295"	3000
"296"	9200
"297"	1900
"298"	864
"299"	3500
"300"	3800
"301"	1100
"302"	6500
"303"	1200
"304"	7900
"305"	493
"306"	4700
"307"	2000
"308"	3300
"309"	3400
"310"	1600
"311"	2300
"312"	4600
"313"	838
"314"	862
"315"	3800
"316"	1200
"317"	961
"318"	3300
"319"	892
"320"	1000
"321"	1500
"322"	1900
"323"	1800
"324"	1300
"325"	812
"326"	1300
"327"	971
"328"	1100
"329"	812
"330"	1500
"331"	808
"332"	923
"333"	791
"334"	2300
"335"	2400
"336"	2200
"337"	2500
"338"	10800
"339"	1500
"340"	1100
"341"	1900
"342"	826
"343"	1100
"344"	12200
"345"	2100
"346"	1000
"347"	1000
"348"	2700
"349"	753
"350"	10200
"351"	5100
"352"	2100
"353"	1200
"354"	41000
"355"	920
"356"	969
"357"	1100
"358"	5200
"359"	643
"360"	1900
"361"	1200
"362"	3900
"363"	501
"364"	5400
"365"	5200
"366"	784
"367"	4200
"368"	1200
"369"	1600
"370"	10100
"371"	949
"372"	8700
"373"	1000
"374"	1500
"375"	1400
"376"	1900
"377"	7400
"378"	1900
"379"	11700
"380"	967
"381"	414
"382"	1400
"383"	664
"384"	2100
"385"	806
"386"	4400
"387"	2200
"388"	1300
"389"	2300
"390"	1800
"391"	1100
"392"	1300
"393"	1300
"394"	10100
"395"	5800
"396"	1300
"397"	748
"398"	592
"399"	1400
"400"	5400
"401"	921
"402"	725
"403"	1600
"404"	31900
"405"	2000
"406"	1500
"407"	15000
"408"	464
"409"	718
"410"	2200
"411"	377
"412"	2500
"413"	1400
"414"	1100
"415"	608
"416"	1500
"417"	1700
"418"	2700
"419"	1300
"420"	1500
"421"	1400
"422"	2600
"423"	9800
"424"	4400
"425"	623
"426"	1600
"427"	1900
"428"	6500
"429"	1200
"430"	979
"431"	5200
"432"	1600
"433"	519
"434"	2100
"435"	206
"436"	1100
"437"	4300
"438"	2200
"439"	909
"440"	750
"441"	3700
"442"	603
"443"	1200
"444"	3300
"445"	20500
"446"	3400
"447"	1300
"448"	6300
"449"	1300
"450"	592
"451"	1900
"452"	1700
"453"	1200
"454"	1800
"455"	754
"456"	1100
"457"	1400
"458"	6200
"459"	1200
"460"	3000
"461"	4300
"462"	9900
"463"	701
"464"	2400
"465"	7200
"466"	830
"467"	3400
"468"	891
"469"	3100
"470"	648
"471"	1200
"472"	701
"473"	1400
"474"	1200
"475"	892
"476"	2200
"477"	1600
"478"	12800
"479"	1800
"480"	544
"481"	1200
"482"	4200
"483"	629
"484"	1700
"485"	1200
"486"	12100
"487"	784
"488"	1800
"489"	799
"490"	4200
"491"	1500
"492"	1000
"493"	662
"494"	2300
"495"	527
"496"	5600
"497"	1300
"498"	782
"499"	932
"500"	3100
"501"	1900
"502"	2800
"503"	1100
"504"	805
"505"	10300
"506"	758
"507"	1100
"508"	6000
"509"	6200
"510"	8000
"511"	2600
"512"	878
"513"	1600
"514"	2300
"515"	1700
"516"	1700
"517"	1800
"518"	800
"519"	1400
"520"	749
"521"	645
"522"	1100
"523"	1500
"524"	944
"525"	6500
"526"	3700
"527"	881
"528"	1300
"529"	828
"530"	1000
"531"	8600
"532"	971
"533"	3100
"534"	7200
"535"	1300
"536"	2900
"537"	1200
"538"	1200
"539"	776
"540"	1500
"541"	3600
"542"	1400
"543"	1300
"544"	2500
"545"	1200
"546"	936
"547"	1000
"548"	1200
"549"	699
"550"	2600
"551"	1200
"552"	1000
"553"	3400
"554"	2700
"555"	8600
"556"	6800
"557"	8300
"558"	1200
"559"	1500
"560"	627
"561"	699
"562"	2600
"563"	6000
"564"	3100
"565"	10800
"566"	9800
"567"	966
"568"	17000
"569"	1000
"570"	8700
"571"	2800
"572"	519
"573"	712
"574"	2200
"575"	15800
"576"	1200
"577"	865
"578"	884
"579"	404
"580"	1300
"581"	2000
"582"	96000
"583"	852
"584"	1500
"585"	755
"586"	932
"587"	3500
"588"	972
"589"	2100
"590"	1800
"591"	1100
"592"	570
"593"	3300
"594"	972
"595"	343
"596"	1300
"597"	8300
"598"	1400
"599"	3700
"600"	753
"601"	641
"602"	1500
"603"	760
"604"	1700
"605"	9000
"606"	907
"607"	436
"608"	2400
"609"	1600
"610"	7300
"611"	5000
"612"	1200
"613"	1600
"614"	974
"615"	1400
"616"	836
"617"	1200
"618"	507
"619"	7900
"620"	1000
"621"	2200
"622"	565
"623"	774
"624"	1300
"625"	7300
"626"	861
"627"	3800
"628"	926
"629"	18100
"630"	937
"631"	755
"632"	1100
"633"	783
"634"	1400
"635"	3000
"636"	3800
"637"	987
"638"	2400
"639"	950
"640"	1800
"641"	1700
"642"	657
"643"	4500
"644"	2900
"645"	4500
"646"	1200
"647"	1100
"648"	986
"649"	1400
"650"	925
"651"	2100
"652"	98500
"653"	1600
"654"	5900
"655"	939
"656"	3400
"657"	1300
"658"	1800
"659"	1600
"660"	2100
"661"	1500
"662"	996
"663"	1100
"664"	1200
"665"	1900
"666"	1200
"667"	754
"668"	5200
"669"	784
"670"	544
"671"	667
"672"	1300
"673"	607
"674"	1500
"675"	19100
"676"	3600
"677"	976
"678"	675
"679"	5700
"680"	1500
"681"	2800
"682"	18300
"683"	3000
"684"	1100
"685"	2100
"686"	738
"687"	720
"688"	1800
"689"	39500
"690"	607
"691"	12100
"692"	1900
"693"	1200
"694"	613
"695"	1200
"696"	878
"697"	9000
"698"	20800
"699"	1400
"700"	753
"701"	1500
"702"	1000
"703"	623
"704"	2000
"705"	5200
"706"	3800
"707"	2200
"708"	3000
"709"	699
"710"	573
"711"	2000
"712"	25200
"713"	1400
"714"	957
"715"	1800
"716"	548
"717"	10800
"718"	1600
"719"	900
"720"	4400
"721"	4100
"722"	95
"723"	1000
"724"	2400
"725"	2200
"726"	3600
"727"	1000
"728"	1400
"729"	3800
"730"	217
"731"	1700
"732"	560
"733"	1600
"734"	1100
"735"	1200
"736"	722
"737"	4400
"738"	771
"739"	1400
"740"	1000
"741"	620
"742"	891
"743"	2300
"744"	1400
"745"	3900
"746"	57800
"747"	562
"748"	1200
"749"	941
"750"	755
"751"	1200
"752"	1600
"753"	102
"754"	1700
"755"	2100
"756"	848
"757"	1000
"758"	992
"759"	1900
"760"	2900
"761"	7000
"762"	674
"763"	611
"764"	2000
"765"	1600
"766"	939
"767"	3500
"768"	2800
"769"	3900
"770"	862
"771"	2500
"772"	401
"773"	1500
"774"	1800
"775"	909
"776"	3000
"777"	1100
"778"	1000
"779"	1500
"780"	1700
"781"	903
"782"	2900
"783"	1600
"784"	2500
"785"	1300
"786"	2300
"787"	568
"788"	644
"789"	3600
"790"	1900
"791"	2900
"792"	2500
"793"	1900
"794"	3100
"795"	3800
"796"	4500
"797"	645
"798"	2900
"799"	5100
"800"	472
"801"	8500
"802"	1600
"803"	782
"804"	3000
"805"	816
"806"	1700
"807"	5300
"808"	1000
"809"	712
"810"	763
"811"	1600
"812"	1300
"813"	1200
"814"	3700
"815"	1400
"816"	2300
"817"	2500
"818"	2400
"819"	32000
"820"	793
"821"	3000
"822"	8200
"823"	3100
"824"	1600
"825"	6100
"826"	840
"827"	1500
"828"	82
"829"	1600
"830"	3600
"831"	2000
"832"	812
"833"	2100
"834"	3900
"835"	6100
"836"	802
"837"	904
"838"	1100
"839"	2500
"840"	876
"841"	634
"842"	6000
"843"	4700
"844"	1800
"845"	787
"846"	866
"847"	1900
"848"	4500
"849"	1400
"850"	6800
"851"	2000
"852"	594
"853"	1000
"854"	1600
"855"	4500
"856"	1600
"857"	898
"858"	791
"859"	8400
"860"	1300
"861"	991
"862"	3100
"863"	1200
"864"	9000
"865"	2000
"866"	669
"867"	3800
"868"	1700
"869"	3000
"870"	1300
"871"	684
"872"	581
"873"	17900
"874"	1300
"875"	1200
"876"	7300
"877"	679
"878"	2100
"879"	930
"880"	974
"881"	8300
"882"	1600
"883"	599
"884"	2100
"885"	1300
"886"	8900
"887"	3800
"888"	1300
"889"	823
"890"	1600
"891"	960
"892"	23800
"893"	1600
"894"	910
"895"	979
"896"	950
"897"	2600
"898"	4600
"899"	1300
"900"	1700
"901"	1500
"902"	842
"903"	2800
"904"	2300
"905"	1200
"906"	7700
"907"	1800
"908"	5000
"909"	817
"910"	540
"911"	25900
"912"	908
"913"	11700
"914"	2600
"915"	1300
"916"	5000
"917"	6400
"918"	891
"919"	21800
"920"	1500
"921"	3700
"922"	1100
"923"	6400
"924"	1500
"925"	1600
"926"	983
"927"	1600
"928"	448
"929"	1500
"930"	1300
"931"	998
"932"	6100
"933"	787
"934"	890
"935"	3800
"936"	3200
"937"	2000
"938"	1200
"939"	1400
"940"	3900
"941"	1600
"942"	2400
"943"	805
"944"	2800
"945"	1400
"946"	1900
"947"	1400
"948"	7900
"949"	2900
"950"	7900
"951"	2300
"952"	1400
"953"	2800
"954"	16700
"955"	509
"956"	7900
"957"	2600
"958"	2900
"959"	7700
"960"	861
"961"	1200
"962"	1300
"963"	946
"964"	798
"965"	1200
"966"	391
"967"	1100
"968"	725
"969"	64500
"970"	9300
"971"	1100
"972"	300
"973"	2200
"974"	4400
"975"	925
"976"	3800
"977"	2000
"978"	1900
"979"	734
"980"	5200
"981"	2200
"982"	801
"983"	989
"984"	804
"985"	6600
"986"	378
"987"	2000
"988"	794
"989"	80
"990"	9300
"991"	3900
"992"	893
"993"	3600
"994"	1200
"995"	1400
"996"	469
"997"	1200
"998"	840
"999"	939
"1000"	1300
"1001"	728
"1002"	1100
"1003"	1100
"1004"	2900
"1005"	1000
"1006"	1900
"1007"	3000
"1008"	1200
"1009"	2100
"1010"	2600
"1011"	5800
"1012"	1300
"1013"	916
"1014"	40000
"1015"	8600
"1016"	1500
"1017"	878
"1018"	1800
"1019"	2500
"1020"	1100
"1021"	1600
"1022"	831
"1023"	3800
"1024"	2100
"1025"	628
"1026"	1300
"1027"	833
"1028"	504
"1029"	43
"1030"	678
"1031"	1500
"1032"	7600
"1033"	1900
"1034"	3100
"1035"	1400
"1036"	897
"1037"	6700
"1038"	765
"1039"	1900
"1040"	1100
"1041"	2700
"1042"	964
"1043"	1400
"1044"	602
"1045"	2700
"1046"	837
"1047"	939
"1048"	917
"1049"	1400
"1050"	377
"1051"	1400
"1052"	16300
"1053"	1700
"1054"	2500
"1055"	1100
"1056"	5100
"1057"	4700
"1058"	591
"1059"	1000
"1060"	22100
"1061"	737
"1062"	1100
"1063"	5100
"1064"	1500
"1065"	6000
"1066"	1300
"1067"	1000
"1068"	1600
"1069"	2500
"1070"	694
"1071"	3000
"1072"	99
"1073"	2400
"1074"	562
"1075"	788
"1076"	1600
"1077"	536
"1078"	2900
"1079"	706
"1080"	3600
"1081"	248
"1082"	2100
"1083"	1100
"1084"	6300
"1085"	1400
"1086"	478
"1087"	1300
"1088"	2800
"1089"	5100
"1090"	1400
"1091"	1100
"1092"	24000
"1093"	5500
"1094"	18000
"1095"	2400
"1096"	3500
"1097"	779
"1098"	2200
"1099"	3200
"1100"	730
"1101"	1100
"1102"	579
"1103"	1300
"1104"	1500
"1105"	2500
"1106"	562
"1107"	5100
"1108"	1000
"1109"	1600
"1110"	1200
"1111"	681
"1112"	2100
"1113"	1000
"1114"	2700
"1115"	1800
"1116"	1900
"1117"	1200
"1118"	1500
"1119"	931
"1120"	9900
"1121"	860
"1122"	2100
"1123"	1700
"1124"	1100
"1125"	1400
"1126"	2000
"1127"	1000
"1128"	1900
"1129"	1200
"1130"	1400
"1131"	1200
"1132"	9300
"1133"	2700
"1134"	646
"1135"	2200
"1136"	787
"1137"	1500
"1138"	1300
"1139"	1200
"1140"	5900
"1141"	6800
"1142"	3900
"1143"	3900
"1144"	1900
"1145"	930
"1146"	3100
"1147"	1400
"1148"	1900
"1149"	26800
"1150"	11100
"1151"	3800
"1152"	1600
"1153"	481
"1154"	3900
"1155"	4800
"1156"	1200
"1157"	1800
"1158"	1100
"1159"	818
"1160"	1300
"1161"	1300
"1162"	8500
"1163"	714
"1164"	2100
"1165"	606
"1166"	2700
"1167"	2800
"1168"	1000
"1169"	16900
"1170"	278
"1171"	3100
"1172"	638
"1173"	5600
"1174"	704
"1175"	2700
"1176"	646
"1177"	1500
"1178"	1000
"1179"	891
"1180"	496
"1181"	971
"1182"	815
"1183"	1200
"1184"	7500
"1185"	1600
"1186"	2200
"1187"	1900
"1188"	787
"1189"	983
"1190"	3700
"1191"	1600
"1192"	1900
"1193"	2400
"1194"	3300
"1195"	721
"1196"	1200
"1197"	2000
"1198"	8600
"1199"	2900
"1200"	1000
"1201"	3900
"1202"	1200
"1203"	1800
"1204"	51900
"1205"	4300
"1206"	5800
"1207"	925
"1208"	1500
"1209"	992
"1210"	4500
"1211"	861
"1212"	943
"1213"	699
"1214"	1000
"1215"	1400
"1216"	6900
"1217"	958
"1218"	4800
"1219"	2100
"1220"	747
"1221"	996
"1222"	2500
"1223"	5400
"1224"	1200
"1225"	965
"1226"	891
"1227"	1800
"1228"	577
"1229"	942
"1230"	2100
"1231"	3100
"1232"	864
"1233"	760
"1234"	2200
"1235"	6600
"1236"	5700
"1237"	2200
"1238"	6100
"1239"	1500
"1240"	1500
"1241"	2200
"1242"	1900
"1243"	634
"1244"	1300
"1245"	1000
"1246"	1700
"1247"	1100
"1248"	5600
"1249"	1700
"1250"	623
"1251"	63300
"1252"	792
"1253"	4600
"1254"	550
"1255"	770
"1256"	870
"1257"	1400
"1258"	654
"1259"	3400
"1260"	6100
"1261"	1700
"1262"	1300
"1263"	15500
"1264"	1000
"1265"	800
"1266"	1200
"1267"	5600
"1268"	763
"1269"	822
"1270"	3400
"1271"	10000
"1272"	582
"1273"	4600
"1274"	3300
"1275"	2700
"1276"	731
"1277"	755
"1278"	5200
"1279"	845
"1280"	983
"1281"	1300
"1282"	1700
"1283"	1900
"1284"	657
"1285"	1600
"1286"	375
"1287"	2500
"1288"	33500
"1289"	835
"1290"	971
"1291"	1700
"1292"	2000
"1293"	1700
"1294"	3000
"1295"	2100
"1296"	1100
"1297"	1600
"1298"	992
"1299"	1500
"1300"	24200
"1301"	1600
"1302"	24400
"1303"	10800
"1304"	1900
"1305"	4200
"1306"	912
"1307"	8100
"1308"	357
"1309"	2600
"1310"	537
"1311"	641
"1312"	719
"1313"	887
"1314"	746
"1315"	4400
"1316"	2100
"1317"	1000
"1318"	739
"1319"	3000
"1320"	1600
"1321"	610
"1322"	2700
"1323"	3100
"1324"	846
"1325"	838
"1326"	1900
"1327"	5900
"1328"	5400
"1329"	863
"1330"	834
"1331"	1000
"1332"	1100
"1333"	2300
"1334"	772
"1335"	734
"1336"	1000
"1337"	1900
"1338"	1600
"1339"	13900
"1340"	751
"1341"	578
"1342"	1100
"1343"	2000
"1344"	2400
"1345"	3900
"1346"	1900
"1347"	17600
"1348"	1100
"1349"	4800
"1350"	750
"1351"	3200
"1352"	813
"1353"	990
"1354"	3200
"1355"	1100
"1356"	873
"1357"	908
"1358"	1800
"1359"	2300
"1360"	643
"1361"	2100
"1362"	1700
"1363"	1400
"1364"	4200
"1365"	22
"1366"	1800
"1367"	18500
"1368"	1200
"1369"	852
"1370"	1400
"1371"	1500
"1372"	2200
"1373"	1400
"1374"	1300
"1375"	1100
"1376"	1900
"1377"	743
"1378"	3900
"1379"	9100
"1380"	2900
"1381"	1200
"1382"	1700
"1383"	1700
"1384"	5900
"1385"	960
"1386"	2700
"1387"	1900
"1388"	2500
"1389"	1300
"1390"	822
"1391"	1200
"1392"	3700
"1393"	809
"1394"	437
"1395"	526
"1396"	1800
"1397"	3400
"1398"	1300
"1399"	1100
"1400"	3100
"1401"	2000
"1402"	2900
"1403"	1600
"1404"	2300
"1405"	2400
"1406"	1500
"1407"	1300
"1408"	681
"1409"	2400
"1410"	2500
"1411"	9100
"1412"	608
"1413"	1600
"1414"	8500
"1415"	1200
"1416"	811
"1417"	1800
"1418"	536
"1419"	2700
"1420"	2000
"1421"	1500
"1422"	1400
"1423"	5800
"1424"	1800
"1425"	1000
"1426"	885
"1427"	1400
"1428"	1500
"1429"	924
"1430"	358
"1431"	1400
"1432"	914
"1433"	2200
"1434"	1100
"1435"	2700
"1436"	669
"1437"	2000
"1438"	1800
"1439"	8100
"1440"	1200
"1441"	10600
"1442"	2000
"1443"	3300
"1444"	1200
"1445"	978
"1446"	14400
"1447"	5800
"1448"	605
"1449"	615
"1450"	1100
"1451"	1100
"1452"	1400
"1453"	2200
"1454"	1500
"1455"	2200
"1456"	1400
"1457"	3500
"1458"	2700
"1459"	8500
"1460"	850
"1461"	2900
"1462"	825
"1463"	602
"1464"	606
"1465"	5600
"1466"	2900
"1467"	2300
"1468"	12700
"1469"	413
"1470"	2600
"1471"	823
"1472"	498
"1473"	42300
"1474"	1100
"1475"	1500
"1476"	2000
"1477"	914
"1478"	1200
"1479"	932
"1480"	1300
"1481"	1000
"1482"	723
"1483"	876
"1484"	753
"1485"	985
"1486"	19800
"1487"	3500
"1488"	983
"1489"	861
"1490"	1300
"1491"	1500
"1492"	1200
"1493"	872
"1494"	4700
"1495"	1100
"1496"	810
"1497"	716
"1498"	1300
"1499"	712
"1500"	1400
"1501"	2400
"1502"	1500
"1503"	1100
"1504"	864
"1505"	1600
"1506"	2300
"1507"	624
"1508"	1800
"1509"	1000
"1510"	3800
"1511"	1400
"1512"	949
"1513"	1100
"1514"	4000
"1515"	606
"1516"	1300
"1517"	1000
"1518"	835
"1519"	5900
"1520"	22300
"1521"	1500
"1522"	1500
"1523"	1200
"1524"	1200
"1525"	3100
"1526"	1100
"1527"	3900
"1528"	642
"1529"	959
"1530"	1000
"1531"	4800
"1532"	109100
"1533"	1700
"1534"	1400
"1535"	1100
"1536"	822
"1537"	873
"1538"	1100
"1539"	11600
"1540"	680
"1541"	3100
"1542"	8400
"1543"	1400
"1544"	1500
"1545"	3200
"1546"	1200
"1547"	3700
"1548"	711
"1549"	532
"1550"	1100
"1551"	3000
"1552"	1500
"1553"	3700
"1554"	3200
"1555"	6800
"1556"	773
"1557"	3500
"1558"	7300
"1559"	766
"1560"	8000
"1561"	777
"1562"	2700
"1563"	829
"1564"	9000
"1565"	21500
"1566"	955
"1567"	1000
"1568"	3700
"1569"	684
"1570"	1000
"1571"	1400
"1572"	1200
"1573"	1200
"1574"	6500
"1575"	987
"1576"	356
"1577"	4200
"1578"	1800
"1579"	3000
"1580"	17800
"1581"	1300
"1582"	1200
"1583"	11000
"1584"	530
"1585"	1300
"1586"	31400
"1587"	9600
"1588"	1000
"1589"	1800
"1590"	4900
"1591"	793
"1592"	1500
"1593"	1800
"1594"	872
"1595"	15700
"1596"	5500
"1597"	850
"1598"	831
"1599"	1100
"1600"	3100
"1601"	1200
"1602"	4600
"1603"	3000
"1604"	36700
"1605"	3300
"1606"	5400
"1607"	11000
"1608"	1600
"1609"	9800
"1610"	495
"1611"	5800
"1612"	2700
"1613"	1400
"1614"	4700
"1615"	3200
"1616"	817
"1617"	1200
"1618"	1600
"1619"	3100
"1620"	1100
"1621"	871
"1622"	1200
"1623"	636
"1624"	1200
"1625"	1100
"1626"	1900
"1627"	1700
"1628"	1100
"1629"	5300
"1630"	959
"1631"	612
"1632"	1400
"1633"	1500
"1634"	1600
"1635"	1900
"1636"	2400
"1637"	5900
"1638"	6100
"1639"	15000
"1640"	1300
"1641"	691
"1642"	8800
"1643"	810
"1644"	1400
"1645"	1700
"1646"	1100
"1647"	421
"1648"	1500
"1649"	643
"1650"	1700
"1651"	1200
"1652"	4700
"1653"	403
"1654"	853
"1655"	853
"1656"	17000
"1657"	577
"1658"	3200
"1659"	4800
"1660"	1100
"1661"	915
"1662"	563
"1663"	1800
"1664"	3000
"1665"	1100
"1666"	1300
"1667"	821
"1668"	852
"1669"	6400
"1670"	2900
"1671"	664
"1672"	1200
"1673"	1400
"1674"	1400
"1675"	2800
"1676"	903
"1677"	1800
"1678"	1400
"1679"	6300
"1680"	2600
"1681"	5200
"1682"	6000
"1683"	1200
"1684"	1100
"1685"	1900
"1686"	2200
"1687"	2000
"1688"	1800
"1689"	2600
"1690"	1300
"1691"	2000
"1692"	8600
"1693"	688
"1694"	532
"1695"	1200
"1696"	1100
"1697"	3400
"1698"	434
"1699"	1500
"1700"	1100
"1701"	11800
"1702"	844
"1703"	1000
"1704"	2300
"1705"	1300
"1706"	608
"1707"	984
"1708"	901
"1709"	7200
"1710"	2300
"1711"	598
"1712"	1300
"1713"	826
"1714"	12900
"1715"	2800
"1716"	1600
"1717"	3200
"1718"	573
"1719"	1200
"1720"	2700
"1721"	1500
"1722"	4300
"1723"	2600
"1724"	1200
"1725"	3000
"1726"	1200
"1727"	1200
"1728"	1900
"1729"	3600
"1730"	3900
"1731"	2200
"1732"	748
"1733"	1800
"1734"	797
"1735"	620
"1736"	10600
"1737"	6800
"1738"	341
"1739"	1100
"1740"	5800
"1741"	2600
"1742"	1200
"1743"	1100
"1744"	4300
"1745"	467
"1746"	812
"1747"	859
"1748"	966
"1749"	1300
"1750"	1300
"1751"	4000
"1752"	863
"1753"	2600
"1754"	1500
"1755"	3600
"1756"	522
"1757"	943
"1758"	1100
"1759"	1700
"1760"	656
"1761"	970
"1762"	1300
"1763"	626
"1764"	1700
"1765"	2200
"1766"	2800
"1767"	1100
"1768"	883
"1769"	1200
"1770"	1900
"1771"	10000
"1772"	2100
"1773"	1900
"1774"	1100
"1775"	1200
"1776"	2200
"1777"	774
"1778"	1100
"1779"	2400
"1780"	3500
"1781"	536
"1782"	448
"1783"	1100
"1784"	3300
"1785"	819
"1786"	1500
"1787"	2200
"1788"	5700
"1789"	1400
"1790"	645
"1791"	4000
"1792"	1400
"1793"	6100
"1794"	3500
"1795"	1400
"1796"	2500
"1797"	3500
"1798"	8000
"1799"	651
"1800"	1200
"1801"	4100
"1802"	756
"1803"	436
"1804"	4800
"1805"	721
"1806"	2600
"1807"	1000
"1808"	1200
"1809"	3500
"1810"	21600
"1811"	1900
"1812"	971
"1813"	909
"1814"	1300
"1815"	2000
"1816"	1500
"1817"	720
"1818"	952
"1819"	1800
"1820"	1500
"1821"	1300
"1822"	2900
"1823"	1200
"1824"	2800
"1825"	2600
"1826"	2700
"1827"	1100
"1828"	1400
"1829"	7100
"1830"	701
"1831"	479
"1832"	2400
"1833"	826
"1834"	612
"1835"	3100
"1836"	890
"1837"	614
"1838"	1500
"1839"	2400
"1840"	2400
"1841"	900
"1842"	9100
"1843"	6200
"1844"	1000
"1845"	1500
"1846"	1400
"1847"	1300
"1848"	3400
"1849"	997
"1850"	5500
"1851"	4200
"1852"	1700
"1853"	612
"1854"	1100
"1855"	1000
"1856"	1300
"1857"	981
"1858"	3900
"1859"	8400
"1860"	18100
"1861"	4900
"1862"	208300
"1863"	6200
"1864"	768
"1865"	964
"1866"	2000
"1867"	8400
"1868"	1900
"1869"	878
"1870"	2000
"1871"	4100
"1872"	638
"1873"	1100
"1874"	772
"1875"	973
"1876"	927
"1877"	1200
"1878"	1200
"1879"	1100
"1880"	2000
"1881"	8100
"1882"	936
"1883"	1500
"1884"	2700
"1885"	1400
"1886"	3000
"1887"	693
"1888"	2900
"1889"	24500
"1890"	2000
"1891"	4500
"1892"	17300
"1893"	628
"1894"	2000
"1895"	1100
"1896"	1000
"1897"	1600
"1898"	2000
"1899"	2400
"1900"	1200
"1901"	1300
"1902"	6600
"1903"	1600
"1904"	2500
"1905"	1200
"1906"	1100
"1907"	2600
"1908"	884
"1909"	2200
"1910"	987
"1911"	2700
"1912"	1100
"1913"	4900
"1914"	975
"1915"	1700
"1916"	1100
"1917"	1600
"1918"	3900
"1919"	3900
"1920"	991
"1921"	2400
"1922"	755
"1923"	542
"1924"	330
"1925"	2100
"1926"	5900
"1927"	736
"1928"	3700
"1929"	646
"1930"	1600
"1931"	881
"1932"	1500
"1933"	2200
"1934"	3400
"1935"	2200
"1936"	566
"1937"	2200
"1938"	3100
"1939"	3200
"1940"	775
"1941"	728
"1942"	1500
"1943"	1400
"1944"	662
